Race,Driver,Bet placed,Driver race outcome,Implied probability,Estimated probability,Expected value,Bet outcome,Units won,Net units won
Miami,Nicholas Latifi,Odds to Finish Top Three,14,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Miami,Nicholas Latifi,Odds to Finish Top Six,14,0.009900990099009901,0.28571428572,27.85714285772,0,0,-1
Miami,Nicholas Latifi,Odds to Finish Top Ten,14,0.034482758620689655,0.4761904762000001,12.809523809800003,0,0,-1
Miami,Sebastian Vettel,Odds to Win,17,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Miami,Sebastian Vettel,Odds to Finish Top Three,17,0.0196078431372549,0.14285714286,6.28571428586,0,0,-1
Miami,Sebastian Vettel,Odds to Finish Top Six,17,0.10526315789473684,0.28571428572,1.7142857143400003,0,0,-1
Miami,Sebastian Vettel,Odds to Finish Top Ten,17,0.2857142857142857,0.4761904762000001,0.6666666667000005,0,0,-1
Miami,Kevin Magnussen,Odds to Win,16,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Miami,Kevin Magnussen,Odds to Finish Top Three,16,0.034482758620689655,0.14285714286,3.1428571429400005,0,0,-1
Miami,Kevin Magnussen,Odds to Finish Top Six,16,0.19607843137254902,0.28571428572,0.4571428571720002,0,0,-1
Azerbaijan,George Russell,Odds to Win,3,0.038461538461538464,0.04761904762,0.23809523811999989,0,0,-1
Azerbaijan,Lewis Hamilton,Odds to Win,4,0.027777777777777776,0.04761904762,0.7142857143200001,0,0,-1
Azerbaijan,Lando Norris,Odds to Win,9,0.009900990099009901,0.04761904762,3.80952380962,0,0,-1
Azerbaijan,Lando Norris,Odds to Finish Top Three,9,0.13333333333333333,0.14285714286,0.07142857145000003,0,0,-1
Azerbaijan,Valtteri Bottas,Odds to Win,11,0.006622516556291391,0.04761904762,6.19047619062,0,0,-1
Azerbaijan,Valtteri Bottas,Odds to Finish Top Three,11,0.09090909090909091,0.14285714286,0.57142857146,0,0,-1
Azerbaijan,Fernando Alonso,Odds to Win,7,0.00398406374501992,0.04761904762,10.95238095262,0,0,-1
Azerbaijan,Fernando Alonso,Odds to Finish Top Three,7,0.05263157894736842,0.14285714286,1.7142857143400003,0,0,-1
Azerbaijan,Esteban Ocon,Odds to Win,10,0.0033222591362126247,0.04761904762,13.33333333362,0,0,-1
Azerbaijan,Esteban Ocon,Odds to Finish Top Three,10,0.038461538461538464,0.14285714286,2.71428571436,0,0,-1
Azerbaijan,Esteban Ocon,Odds to Finish Top Six,10,0.15384615384615385,0.28571428572,0.8571428571799999,0,0,-1
Azerbaijan,Daniel Ricciardo,Odds to Win,8,0.0033222591362126247,0.04761904762,13.33333333362,0,0,-1
Azerbaijan,Daniel Ricciardo,Odds to Finish Top Three,8,0.024390243902439025,0.14285714286,4.85714285726,0,0,-1
Azerbaijan,Daniel Ricciardo,Odds to Finish Top Six,8,0.14285714285714285,0.28571428572,1.0000000000400004,0,0,-1
Azerbaijan,Daniel Ricciardo,Odds to Finish Top Ten,8,0.46511627906976744,0.4761904762000001,0.023809523830000234,0,0,-1
Azerbaijan,Pierre Gasly,Odds to Win,5,0.0033222591362126247,0.04761904762,13.33333333362,0,0,-1
Azerbaijan,Pierre Gasly,Odds to Finish Top Three,5,0.03225806451612903,0.14285714286,3.4285714286600006,0,0,-1
Azerbaijan,Pierre Gasly,Odds to Finish Top Six,5,0.14285714285714285,0.28571428572,1.0000000000400004,0,0,-1
Azerbaijan,Yuki Tsunoda,Odds to Win,13,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Azerbaijan,Yuki Tsunoda,Odds to Finish Top Three,13,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Azerbaijan,Yuki Tsunoda,Odds to Finish Top Six,13,0.06666666666666667,0.28571428572,3.2857142858,0,0,-1
Azerbaijan,Yuki Tsunoda,Odds to Finish Top Ten,13,0.3508771929824561,0.4761904762000001,0.3571428571700004,0,0,-1
Azerbaijan,Sebastian Vettel,Odds to Win,6,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Azerbaijan,Sebastian Vettel,Odds to Finish Top Three,6,0.015151515151515152,0.14285714286,8.42857142876,0,0,-1
Azerbaijan,Sebastian Vettel,Odds to Finish Top Six,6,0.08333333333333333,0.28571428572,2.42857142864,0,0,-1
Azerbaijan,Sebastian Vettel,Odds to Finish Top Ten,6,0.4444444444444444,0.4761904762000001,0.07142857145000026,0,0,-1
Azerbaijan,Kevin Magnussen,Odds to Win,\N,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Azerbaijan,Kevin Magnussen,Odds to Finish Top Three,\N,0.024390243902439025,0.14285714286,4.85714285726,0,0,-1
Azerbaijan,Kevin Magnussen,Odds to Finish Top Six,\N,0.13333333333333333,0.28571428572,1.1428571429,0,0,-1
Azerbaijan,Kevin Magnussen,Odds to Finish Top Ten,\N,0.45454545454545453,0.4761904762000001,0.047619047640000245,0,0,-1
Azerbaijan,Mick Schumacher,Odds to Win,14,0.0014265335235378032,0.04761904762,32.38095238162,0,0,-1
Azerbaijan,Mick Schumacher,Odds to Finish Top Three,14,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Azerbaijan,Mick Schumacher,Odds to Finish Top Six,14,0.05263157894736842,0.28571428572,4.428571428680001,0,0,-1
Azerbaijan,Mick Schumacher,Odds to Finish Top Ten,14,0.20833333333333334,0.4761904762000001,1.2857142857600006,0,0,-1
Azerbaijan,Zhou Guanyu,Odds to Win,\N,0.0014265335235378032,0.04761904762,32.38095238162,0,0,-1
Azerbaijan,Zhou Guanyu,Odds to Finish Top Three,\N,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Azerbaijan,Zhou Guanyu,Odds to Finish Top Six,\N,0.03225806451612903,0.28571428572,7.857142857320001,0,0,-1
Azerbaijan,Zhou Guanyu,Odds to Finish Top Ten,\N,0.18181818181818182,0.4761904762000001,1.6190476191000003,0,0,-1
Azerbaijan,Lance Stroll,Odds to Win,16,0.0014265335235378032,0.04761904762,32.38095238162,0,0,-1
Azerbaijan,Lance Stroll,Odds to Finish Top Three,16,0.012345679012345678,0.14285714286,10.571428571660002,0,0,-1
Azerbaijan,Lance Stroll,Odds to Finish Top Six,16,0.034482758620689655,0.28571428572,7.285714285880001,0,0,-1
Azerbaijan,Lance Stroll,Odds to Finish Top Ten,16,0.23255813953488372,0.4761904762000001,1.0476190476600005,0,0,-1
Azerbaijan,Alexander Albon,Odds to Win,12,0.0012484394506866417,0.04761904762,37.14285714362,0,0,-1
Azerbaijan,Alexander Albon,Odds to Finish Top Three,12,0.0033222591362126247,0.14285714286,42.00000000086,0,0,-1
Azerbaijan,Alexander Albon,Odds to Finish Top Six,12,0.0196078431372549,0.28571428572,13.57142857172,0,0,-1
Azerbaijan,Alexander Albon,Odds to Finish Top Ten,12,0.15384615384615385,0.4761904762000001,2.0952380953000005,0,0,-1
Azerbaijan,Nicholas Latifi,Odds to Win,15,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Azerbaijan,Nicholas Latifi,Odds to Finish Top Three,15,0.001996007984031936,0.14285714286,70.57142857286001,0,0,-1
Azerbaijan,Nicholas Latifi,Odds to Finish Top Six,15,0.006622516556291391,0.28571428572,42.14285714372,0,0,-1
Azerbaijan,Nicholas Latifi,Odds to Finish Top Ten,15,0.043478260869565216,0.4761904762000001,9.952380952600002,0,0,-1
British,Lando Norris,Odds to Win,6,0.009900990099009901,0.04761904762,3.80952380962,0,0,-1
British,Lando Norris,Odds to Finish Top Three,6,0.06666666666666667,0.14285714286,1.1428571429,0,0,-1
British,Pierre Gasly,Odds to Win,\N,0.006622516556291391,0.04761904762,6.19047619062,0,0,-1
British,Pierre Gasly,Odds to Finish Top Three,\N,0.027777777777777776,0.14285714286,4.1428571429600005,0,0,-1
British,Pierre Gasly,Odds to Finish Top Six,\N,0.20833333333333334,0.28571428572,0.37142857145599995,0,0,-1
British,Valtteri Bottas,Odds to Win,\N,0.006622516556291391,0.04761904762,6.19047619062,0,0,-1
British,Valtteri Bottas,Odds to Finish Top Three,\N,0.043478260869565216,0.14285714286,2.28571428578,0,0,-1
British,Fernando Alonso,Odds to Win,5,0.006622516556291391,0.04761904762,6.19047619062,0,0,-1
British,Fernando Alonso,Odds to Finish Top Three,5,0.047619047619047616,0.14285714286,2.0000000000600004,0,0,-1
British,Esteban Ocon,Odds to Win,\N,0.00398406374501992,0.04761904762,10.95238095262,0,0,-1
British,Esteban Ocon,Odds to Finish Top Three,\N,0.024390243902439025,0.14285714286,4.85714285726,0,0,-1
British,Esteban Ocon,Odds to Finish Top Six,\N,0.20833333333333334,0.28571428572,0.37142857145599995,0,0,-1
British,Daniel Ricciardo,Odds to Win,13,0.00398406374501992,0.04761904762,10.95238095262,0,0,-1
British,Daniel Ricciardo,Odds to Finish Top Three,13,0.024390243902439025,0.14285714286,4.85714285726,0,0,-1
British,Daniel Ricciardo,Odds to Finish Top Six,13,0.19047619047619047,0.28571428572,0.5000000000300002,0,0,-1
British,Sebastian Vettel,Odds to Win,9,0.0024937655860349127,0.04761904762,18.09523809562,0,0,-1
British,Sebastian Vettel,Odds to Finish Top Three,9,0.017857142857142856,0.14285714286,7.000000000160002,0,0,-1
British,Sebastian Vettel,Odds to Finish Top Six,9,0.14285714285714285,0.28571428572,1.0000000000400004,0,0,-1
British,Sebastian Vettel,Odds to Finish Top Ten,9,0.47619047619047616,0.4761904762000001,2.0000223699412345e-11,0,0,-1
British,Yuki Tsunoda,Odds to Win,14,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
British,Yuki Tsunoda,Odds to Finish Top Three,14,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
British,Yuki Tsunoda,Odds to Finish Top Six,14,0.05263157894736842,0.28571428572,4.428571428680001,0,0,-1
British,Yuki Tsunoda,Odds to Finish Top Ten,14,0.273972602739726,0.4761904762000001,0.7380952381300006,0,0,-1
British,Kevin Magnussen,Odds to Win,10,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
British,Kevin Magnussen,Odds to Finish Top Three,10,0.007633587786259542,0.14285714286,17.71428571466,0,0,-1
British,Kevin Magnussen,Odds to Finish Top Six,10,0.07692307692307693,0.28571428572,2.71428571436,0,0,-1
British,Kevin Magnussen,Odds to Finish Top Ten,10,0.425531914893617,0.4761904762000001,0.11904761907000028,0,0,-1
British,Lance Stroll,Odds to Win,11,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
British,Lance Stroll,Odds to Finish Top Three,11,0.007633587786259542,0.14285714286,17.71428571466,0,0,-1
British,Lance Stroll,Odds to Finish Top Six,11,0.05263157894736842,0.28571428572,4.428571428680001,0,0,-1
British,Lance Stroll,Odds to Finish Top Ten,11,0.2597402597402597,0.4761904762000001,0.8333333333700006,0,0,-1
British,Mick Schumacher,Odds to Win,8,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
British,Mick Schumacher,Odds to Finish Top Three,8,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
British,Mick Schumacher,Odds to Finish Top Six,8,0.034482758620689655,0.28571428572,7.285714285880001,0,0,-1
British,Mick Schumacher,Odds to Finish Top Ten,8,0.25,0.4761904762000001,0.9047619048000004,0,0,-1
British,Zhou Guanyu,Odds to Win,\N,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
British,Zhou Guanyu,Odds to Finish Top Three,\N,0.004975124378109453,0.14285714286,27.71428571486,0,0,-1
British,Zhou Guanyu,Odds to Finish Top Six,\N,0.047619047619047616,0.28571428572,5.000000000120001,0,0,-1
British,Zhou Guanyu,Odds to Finish Top Ten,\N,0.37037037037037035,0.4761904762000001,0.28571428574000035,0,0,-1
British,Alexander Albon,Odds to Win,\N,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
British,Alexander Albon,Odds to Finish Top Three,\N,0.0033222591362126247,0.14285714286,42.00000000086,0,0,-1
British,Alexander Albon,Odds to Finish Top Six,\N,0.015151515151515152,0.28571428572,17.85714285752,0,0,-1
British,Alexander Albon,Odds to Finish Top Ten,\N,0.15384615384615385,0.4761904762000001,2.0952380953000005,0,0,-1
British,Nicholas Latifi,Odds to Win,12,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
British,Nicholas Latifi,Odds to Finish Top Three,12,0.001996007984031936,0.14285714286,70.57142857286001,0,0,-1
British,Nicholas Latifi,Odds to Finish Top Six,12,0.004975124378109453,0.28571428572,56.42857142972,0,0,-1
British,Nicholas Latifi,Odds to Finish Top Ten,12,0.043478260869565216,0.4761904762000001,9.952380952600002,0,0,-1
Spanish,Lewis Hamilton,Odds to Win,5,0.034482758620689655,0.04761904762,0.38095238097999995,0,0,-1
Spanish,George Russell,Odds to Win,3,0.034482758620689655,0.04761904762,0.38095238097999995,0,0,-1
Spanish,Lando Norris,Odds to Win,8,0.009009009009009009,0.04761904762,4.28571428582,0,0,-1
Spanish,Lando Norris,Odds to Finish Top Three,8,0.09090909090909091,0.14285714286,0.57142857146,0,0,-1
Spanish,Valtteri Bottas,Odds to Win,6,0.009009009009009009,0.04761904762,4.28571428582,0,0,-1
Spanish,Valtteri Bottas,Odds to Finish Top Three,6,0.10526315789473684,0.14285714286,0.35714285717000016,0,0,-1
Spanish,Pierre Gasly,Odds to Win,13,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Pierre Gasly,Odds to Finish Top Three,13,0.030303030303030304,0.14285714286,3.71428571438,0,0,-1
Spanish,Pierre Gasly,Odds to Finish Top Six,13,0.16666666666666666,0.28571428572,0.7142857143200001,0,0,-1
Spanish,Fernando Alonso,Odds to Win,9,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Fernando Alonso,Odds to Finish Top Three,9,0.07142857142857142,0.14285714286,1.0000000000400004,0,0,-1
Spanish,Esteban Ocon,Odds to Win,7,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Esteban Ocon,Odds to Finish Top Three,7,0.043478260869565216,0.14285714286,2.28571428578,0,0,-1
Spanish,Esteban Ocon,Odds to Finish Top Six,7,0.2857142857142857,0.28571428572,2.0000223699412345e-11,0,0,-1
Spanish,Daniel Ricciardo,Odds to Win,12,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Daniel Ricciardo,Odds to Finish Top Three,12,0.043478260869565216,0.14285714286,2.28571428578,0,0,-1
Spanish,Daniel Ricciardo,Odds to Finish Top Six,12,0.25,0.28571428572,0.14285714288000007,0,0,-1
Spanish,Daniel Ricciardo,Odds to Finish Top Ten,12,0.4444444444444444,0.4761904762000001,0.07142857145000026,0,0,-1
Spanish,Zhou Guanyu,Odds to Win,\N,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Zhou Guanyu,Odds to Finish Top Three,\N,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Spanish,Zhou Guanyu,Odds to Finish Top Six,\N,0.03225806451612903,0.28571428572,7.857142857320001,0,0,-1
Spanish,Zhou Guanyu,Odds to Finish Top Ten,\N,0.3508771929824561,0.4761904762000001,0.3571428571700004,0,0,-1
Spanish,Mick Schumacher,Odds to Win,14,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Mick Schumacher,Odds to Finish Top Three,14,0.014084507042253521,0.14285714286,9.14285714306,0,0,-1
Spanish,Mick Schumacher,Odds to Finish Top Six,14,0.043478260869565216,0.28571428572,5.57142857156,0,0,-1
Spanish,Mick Schumacher,Odds to Finish Top Ten,14,0.3389830508474576,0.4761904762000001,0.4047619047900004,0,0,-1
Spanish,Alexander Albon,Odds to Win,18,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Alexander Albon,Odds to Finish Top Three,18,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Spanish,Alexander Albon,Odds to Finish Top Six,18,0.030303030303030304,0.28571428572,8.42857142876,0,0,-1
Spanish,Alexander Albon,Odds to Finish Top Ten,18,0.2857142857142857,0.4761904762000001,0.6666666667000005,0,0,-1
Spanish,Lance Stroll,Odds to Win,15,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Lance Stroll,Odds to Finish Top Three,15,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Spanish,Lance Stroll,Odds to Finish Top Six,15,0.030303030303030304,0.28571428572,8.42857142876,0,0,-1
Spanish,Lance Stroll,Odds to Finish Top Ten,15,0.3389830508474576,0.4761904762000001,0.4047619047900004,0,0,-1
Spanish,Yuki Tsunoda,Odds to Win,10,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Yuki Tsunoda,Odds to Finish Top Three,10,0.014084507042253521,0.14285714286,9.14285714306,0,0,-1
Spanish,Yuki Tsunoda,Odds to Finish Top Six,10,0.05263157894736842,0.28571428572,4.428571428680001,0,0,-1
Spanish,Yuki Tsunoda,Odds to Finish Top Ten,10,0.36363636363636365,0.4761904762000001,0.30952380955000014,0,0,-1
Spanish,Nicholas Latifi,Odds to Win,16,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Nicholas Latifi,Odds to Finish Top Three,16,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Spanish,Nicholas Latifi,Odds to Finish Top Six,16,0.009900990099009901,0.28571428572,27.85714285772,0,0,-1
Spanish,Nicholas Latifi,Odds to Finish Top Ten,16,0.05263157894736842,0.4761904762000001,8.047619047800003,0,0,-1
Spanish,Sebastian Vettel,Odds to Win,11,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Sebastian Vettel,Odds to Finish Top Three,11,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Spanish,Sebastian Vettel,Odds to Finish Top Six,11,0.030303030303030304,0.28571428572,8.42857142876,0,0,-1
Spanish,Sebastian Vettel,Odds to Finish Top Ten,11,0.25,0.4761904762000001,0.9047619048000004,0,0,-1
Spanish,Kevin Magnussen,Odds to Win,17,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Spanish,Kevin Magnussen,Odds to Finish Top Three,17,0.030303030303030304,0.14285714286,3.71428571438,0,0,-1
Spanish,Kevin Magnussen,Odds to Finish Top Six,17,0.19607843137254902,0.28571428572,0.4571428571720002,0,0,-1
Australian,George Russell,Odds to Win,3,0.034482758620689655,0.04761904762,0.38095238097999995,0,0,-1
Australian,Valtteri Bottas,Odds to Win,8,0.009009009009009009,0.04761904762,4.28571428582,0,0,-1
Australian,Valtteri Bottas,Odds to Finish Top Three,8,0.058823529411764705,0.14285714286,1.4285714286200002,0,0,-1
Australian,Pierre Gasly,Odds to Win,9,0.009009009009009009,0.04761904762,4.28571428582,0,0,-1
Australian,Pierre Gasly,Odds to Finish Top Three,9,0.05263157894736842,0.14285714286,1.7142857143400003,0,0,-1
Australian,Pierre Gasly,Odds to Finish Top Six,9,0.25,0.28571428572,0.14285714288000007,0,0,-1
Australian,Kevin Magnussen,Odds to Win,14,0.009009009009009009,0.04761904762,4.28571428582,0,0,-1
Australian,Kevin Magnussen,Odds to Finish Top Three,14,0.05263157894736842,0.14285714286,1.7142857143400003,0,0,-1
Australian,Fernando Alonso,Odds to Win,17,0.009009009009009009,0.04761904762,4.28571428582,0,0,-1
Australian,Fernando Alonso,Odds to Finish Top Three,17,0.058823529411764705,0.14285714286,1.4285714286200002,0,0,-1
Australian,Esteban Ocon,Odds to Win,7,0.009009009009009009,0.04761904762,4.28571428582,0,0,-1
Australian,Esteban Ocon,Odds to Finish Top Three,7,0.058823529411764705,0.14285714286,1.4285714286200002,0,0,-1
Australian,Lando Norris,Odds to Win,5,0.0070921985815602835,0.04761904762,5.71428571442,0,0,-1
Australian,Lando Norris,Odds to Finish Top Three,5,0.047619047619047616,0.14285714286,2.0000000000600004,0,0,-1
Australian,Lando Norris,Odds to Finish Top Six,5,0.09090909090909091,0.28571428572,2.14285714292,0,0,-1
Australian,Lando Norris,Odds to Finish Top Ten,5,0.4444444444444444,0.4761904762000001,0.07142857145000026,0,0,-1
Australian,Mick Schumacher,Odds to Win,13,0.0070921985815602835,0.04761904762,5.71428571442,0,0,-1
Australian,Mick Schumacher,Odds to Finish Top Three,13,0.034482758620689655,0.14285714286,3.1428571429400005,0,0,-1
Australian,Nicholas Latifi,Odds to Win,16,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Australian,Nicholas Latifi,Odds to Finish Top Three,16,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Australian,Nicholas Latifi,Odds to Finish Top Six,16,0.009900990099009901,0.28571428572,27.85714285772,0,0,-1
Australian,Nicholas Latifi,Odds to Finish Top Ten,16,0.043478260869565216,0.4761904762000001,9.952380952600002,0,0,-1
Australian,Sebastian Vettel,Odds to Win,\N,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Australian,Sebastian Vettel,Odds to Finish Top Three,\N,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Australian,Sebastian Vettel,Odds to Finish Top Six,\N,0.014084507042253521,0.28571428572,19.28571428612,0,0,-1
Australian,Sebastian Vettel,Odds to Finish Top Ten,\N,0.16666666666666666,0.4761904762000001,1.8571428572000008,0,0,-1
Australian,Zhou Guanyu,Odds to Win,11,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Australian,Zhou Guanyu,Odds to Finish Top Three,11,0.013157894736842105,0.14285714286,9.857142857360001,0,0,-1
Australian,Zhou Guanyu,Odds to Finish Top Six,11,0.07142857142857142,0.28571428572,3.000000000080001,0,0,-1
Australian,Zhou Guanyu,Odds to Finish Top Ten,11,0.40816326530612246,0.4761904762000001,0.1666666666900003,0,0,-1
Australian,Lance Stroll,Odds to Win,12,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Australian,Lance Stroll,Odds to Finish Top Three,12,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Australian,Lance Stroll,Odds to Finish Top Six,12,0.014084507042253521,0.28571428572,19.28571428612,0,0,-1
Australian,Lance Stroll,Odds to Finish Top Ten,12,0.16666666666666666,0.4761904762000001,1.8571428572000008,0,0,-1
Australian,Alexander Albon,Odds to Win,10,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Australian,Alexander Albon,Odds to Finish Top Three,10,0.009900990099009901,0.14285714286,13.42857142886,0,0,-1
Australian,Alexander Albon,Odds to Finish Top Six,10,0.009900990099009901,0.28571428572,27.85714285772,0,0,-1
Australian,Alexander Albon,Odds to Finish Top Ten,10,0.08333333333333333,0.4761904762000001,4.714285714400002,0,0,-1
Australian,Yuki Tsunoda,Odds to Win,15,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Australian,Yuki Tsunoda,Odds to Finish Top Three,15,0.034482758620689655,0.14285714286,3.1428571429400005,0,0,-1
Australian,Yuki Tsunoda,Odds to Finish Top Six,15,0.058823529411764705,0.28571428572,3.8571428572400004,0,0,-1
Australian,Yuki Tsunoda,Odds to Finish Top Ten,15,0.45454545454545453,0.4761904762000001,0.047619047640000245,0,0,-1
Australian,Daniel Ricciardo,Odds to Win,6,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Australian,Daniel Ricciardo,Odds to Finish Top Three,6,0.034482758620689655,0.14285714286,3.1428571429400005,0,0,-1
Australian,Daniel Ricciardo,Odds to Finish Top Six,6,0.058823529411764705,0.28571428572,3.8571428572400004,0,0,-1
Australian,Daniel Ricciardo,Odds to Finish Top Ten,6,0.2702702702702703,0.4761904762000001,0.7619047619400003,0,0,-1
Hungarian,George Russell,Odds to Win,3,0.038461538461538464,0.04761904762,0.23809523811999989,0,0,-1
Hungarian,Fernando Alonso,Odds to Win,8,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Hungarian,Fernando Alonso,Odds to Finish Top Three,8,0.004524886877828055,0.14285714286,30.57142857206,0,0,-1
Hungarian,Lando Norris,Odds to Win,7,0.004975124378109453,0.04761904762,8.57142857162,0,0,-1
Hungarian,Lando Norris,Odds to Finish Top Three,7,0.043478260869565216,0.14285714286,2.28571428578,0,0,-1
Hungarian,Daniel Ricciardo,Odds to Win,15,0.0033222591362126247,0.04761904762,13.33333333362,0,0,-1
Hungarian,Daniel Ricciardo,Odds to Finish Top Three,15,0.024390243902439025,0.14285714286,4.85714285726,0,0,-1
Hungarian,Daniel Ricciardo,Odds to Finish Top Six,15,0.16666666666666666,0.28571428572,0.7142857143200001,0,0,-1
Hungarian,Esteban Ocon,Odds to Win,9,0.0033222591362126247,0.04761904762,13.33333333362,0,0,-1
Hungarian,Esteban Ocon,Odds to Finish Top Three,9,0.027777777777777776,0.14285714286,4.1428571429600005,0,0,-1
Hungarian,Esteban Ocon,Odds to Finish Top Six,9,0.25,0.28571428572,0.14285714288000007,0,0,-1
Hungarian,Kevin Magnussen,Odds to Win,16,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Hungarian,Kevin Magnussen,Odds to Finish Top Three,16,0.021739130434782608,0.14285714286,5.57142857156,0,0,-1
Hungarian,Kevin Magnussen,Odds to Finish Top Six,16,0.125,0.28571428572,1.2857142857600001,0,0,-1
Hungarian,Mick Schumacher,Odds to Win,14,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Hungarian,Mick Schumacher,Odds to Finish Top Three,14,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Hungarian,Mick Schumacher,Odds to Finish Top Six,14,0.058823529411764705,0.28571428572,3.8571428572400004,0,0,-1
Hungarian,Mick Schumacher,Odds to Finish Top Ten,14,0.3076923076923077,0.4761904762000001,0.5476190476500002,0,0,-1
Hungarian,Valtteri Bottas,Odds to Win,20,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Hungarian,Valtteri Bottas,Odds to Finish Top Three,20,0.017857142857142856,0.14285714286,7.000000000160002,0,0,-1
Hungarian,Valtteri Bottas,Odds to Finish Top Six,20,0.125,0.28571428572,1.2857142857600001,0,0,-1
Hungarian,Pierre Gasly,Odds to Win,12,0.001996007984031936,0.04761904762,22.85714285762,0,0,-1
Hungarian,Pierre Gasly,Odds to Finish Top Three,12,0.021739130434782608,0.14285714286,5.57142857156,0,0,-1
Hungarian,Pierre Gasly,Odds to Finish Top Six,12,0.15384615384615385,0.28571428572,0.8571428571799999,0,0,-1
Hungarian,Pierre Gasly,Odds to Finish Top Ten,12,0.45454545454545453,0.4761904762000001,0.047619047640000245,0,0,-1
Hungarian,Yuki Tsunoda,Odds to Win,19,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Hungarian,Yuki Tsunoda,Odds to Finish Top Three,19,0.006622516556291391,0.14285714286,20.57142857186,0,0,-1
Hungarian,Yuki Tsunoda,Odds to Finish Top Six,19,0.058823529411764705,0.28571428572,3.8571428572400004,0,0,-1
Hungarian,Yuki Tsunoda,Odds to Finish Top Ten,19,0.29411764705882354,0.4761904762000001,0.6190476190800003,0,0,-1
Hungarian,Alexander Albon,Odds to Win,17,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Hungarian,Alexander Albon,Odds to Finish Top Three,17,0.004975124378109453,0.14285714286,27.71428571486,0,0,-1
Hungarian,Alexander Albon,Odds to Finish Top Six,17,0.027777777777777776,0.28571428572,9.285714285920001,0,0,-1
Hungarian,Alexander Albon,Odds to Finish Top Ten,17,0.20833333333333334,0.4761904762000001,1.2857142857600006,0,0,-1
Hungarian,Zhou Guanyu,Odds to Win,13,0.0011098779134295228,0.04761904762,41.90476190562,0,0,-1
Hungarian,Zhou Guanyu,Odds to Finish Top Three,13,0.00398406374501992,0.14285714286,34.857142857860005,0,0,-1
Hungarian,Zhou Guanyu,Odds to Finish Top Six,13,0.024390243902439025,0.28571428572,10.71428571452,0,0,-1
Hungarian,Zhou Guanyu,Odds to Finish Top Ten,13,0.23255813953488372,0.4761904762000001,1.0476190476600005,0,0,-1
